fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0136986301369863,0.8640217185020447
0.00625,0.0228310502283105,0.8584408164024353
0.00625,0.0365296803652968,0.8554159998893738
0.00625,0.0410958904109589,0.851523220539093
0.0125,0.045662100456621,0.8490324020385742
0.0125,0.0547945205479452,0.8465142846107483
0.0125,0.0593607305936073,0.8272867202758789
0.01875,0.0684931506849315,0.8252941966056824
0.01875,0.0730593607305936,0.8222513198852539
0.01875,0.0821917808219178,0.8200104832649231
0.025,0.0867579908675799,0.8169947266578674
0.0375,0.091324200913242,0.8159084916114807
0.0375,0.1050228310502283,0.8124175071716309
0.0375,0.1095890410958904,0.8104540109634399
0.04375,0.1095890410958904,0.8015493750572205
0.04375,0.1141552511415525,0.8006672859191895
0.05,0.1141552511415525,0.7974667549133301
0.05,0.1324200913242009,0.794342577457428
0.0625,0.1324200913242009,0.7939668893814087
0.0625,0.1461187214611872,0.788771390914917
0.0625,0.1598173515981735,0.7857000827789307
0.06875,0.1598173515981735,0.7769827246665955
0.06875,0.1780821917808219,0.7595903873443604
0.09375,0.1963470319634703,0.7591138482093811
0.09375,0.2054794520547945,0.7519288063049316
0.1,0.2054794520547945,0.7514144778251648
0.1,0.2146118721461187,0.7438547611236572
0.1,0.228310502283105,0.7436365485191345
0.1,0.2374429223744292,0.7366402745246887
0.1,0.2465753424657534,0.7329822182655334
0.10625,0.2465753424657534,0.7311267256736755
0.10625,0.2602739726027397,0.7295588254928589
0.10625,0.2648401826484018,0.726629376411438
0.10625,0.273972602739726,0.7257572412490845
0.10625,0.2785388127853881,0.7219672203063965
0.11875,0.2785388127853881,0.717893123626709
0.11875,0.2831050228310502,0.7165951132774353
0.13125,0.2831050228310502,0.7151380777359009
0.1375,0.2876712328767123,0.7144788503646851
0.1375,0.2968036529680365,0.7107833027839661
0.1375,0.3059360730593607,0.7099079489707947
0.15,0.3105022831050228,0.7073416709899902
0.15,0.3333333333333333,0.6975315809249878
0.15,0.3607305936073059,0.6935239434242249
0.15625,0.3744292237442922,0.6929323077201843
0.15625,0.3789954337899543,0.6904681324958801
0.1625,0.3789954337899543,0.6893332004547119
0.16875,0.3881278538812785,0.6886624097824097
0.16875,0.3926940639269406,0.687993049621582
0.18125,0.4063926940639269,0.6876373887062073
0.1875,0.4246575342465753,0.6876139044761658
0.19375,0.4246575342465753,0.6860092878341675
0.19375,0.4292237442922374,0.6859611868858337
0.2,0.4292237442922374,0.6820608377456665
0.2,0.4383561643835616,0.6811922192573547
0.2125,0.4383561643835616,0.6782147884368896
0.2125,0.4474885844748858,0.6757528185844421
0.2125,0.45662100456621,0.673837423324585
0.2125,0.4611872146118721,0.6734024286270142
0.21875,0.4611872146118721,0.6715511083602905
0.225,0.4657534246575342,0.6699679493904114
0.23125,0.4840182648401826,0.6644444465637207
0.2375,0.4885844748858447,0.6601141691207886
0.2375,0.4977168949771689,0.657485842704773
0.2375,0.5068493150684932,0.6521859765052795
0.24375,0.5068493150684932,0.6492893099784851
0.24375,0.5114155251141552,0.6487807631492615
0.25625,0.5251141552511416,0.6485294699668884
0.25625,0.54337899543379,0.645404040813446
0.2625,0.547945205479452,0.6452780961990356
0.2625,0.5570776255707762,0.6431377530097961
0.26875,0.5616438356164384,0.6429905295372009
0.26875,0.5753424657534246,0.6388514041900635
0.28125,0.5753424657534246,0.630042552947998
0.28125,0.5844748858447488,0.6241365671157837
0.28125,0.6073059360730594,0.6154471635818481
0.28125,0.6164383561643836,0.6029453873634338
0.2875,0.6164383561643836,0.6025509238243103
0.2875,0.6255707762557078,0.601020336151123
0.3,0.6255707762557078,0.6001909971237183
0.30625,0.6255707762557078,0.5995407104492188
0.30625,0.6301369863013698,0.5945123434066772
0.31875,0.6301369863013698,0.593329668045044
0.325,0.6301369863013698,0.5925681591033936
0.325,0.6484018264840182,0.581581711769104
0.33125,0.6484018264840182,0.5791062116622925
0.33125,0.6575342465753424,0.5769590139389038
0.33125,0.6666666666666666,0.5720933079719543
0.3375,0.680365296803653,0.5690451264381409
0.3375,0.6940639269406392,0.561738908290863
0.34375,0.6986301369863014,0.5553234219551086
0.3625,0.7214611872146118,0.5487015843391418
0.375,0.7214611872146118,0.5483424663543701
0.375,0.726027397260274,0.5468049645423889
0.38125,0.726027397260274,0.5414766073226929
0.38125,0.730593607305936,0.5411873459815979
0.38125,0.7397260273972602,0.5398253798484802
0.3875,0.7397260273972602,0.5362935066223145
0.3875,0.7625570776255708,0.5234255194664001
0.4,0.7625570776255708,0.5200233459472656
0.4125,0.7808219178082192,0.5091456770896912
0.425,0.7808219178082192,0.505007266998291
0.4375,0.7808219178082192,0.5045156478881836
0.4375,0.7853881278538812,0.5018644332885742
0.45,0.7853881278538812,0.4859216809272766
0.45625,0.7899543378995434,0.48375171422958374
0.45625,0.7945205479452054,0.48274514079093933
0.4625,0.7990867579908676,0.4815351366996765
0.46875,0.7990867579908676,0.47970983386039734
0.475,0.8036529680365296,0.4759822189807892
0.475,0.8082191780821918,0.4746416211128235
0.4875,0.8127853881278538,0.47394776344299316
0.49375,0.8127853881278538,0.4708369970321655
0.50625,0.8127853881278538,0.46927788853645325
0.50625,0.8310502283105022,0.46423739194869995
0.5375,0.8356164383561644,0.4633951485157013
0.5375,0.8447488584474886,0.46084141731262207
0.55625,0.8447488584474886,0.4528847634792328
0.56875,0.8447488584474886,0.4512592852115631
0.575,0.8493150684931506,0.44751614332199097
0.58125,0.8493150684931506,0.44688352942466736
0.58125,0.867579908675799,0.4367210566997528
0.59375,0.867579908675799,0.4355865716934204
0.6125,0.867579908675799,0.427202045917511
0.625,0.867579908675799,0.4254700839519501
0.64375,0.867579908675799,0.4213317930698395
0.64375,0.8721461187214612,0.420914888381958
0.65625,0.8721461187214612,0.4177253246307373
0.65625,0.8812785388127854,0.41395485401153564
0.65625,0.8904109589041096,0.41210928559303284
0.6625,0.8995433789954338,0.4010062515735626
0.68125,0.9041095890410958,0.39592668414115906
0.6875,0.9041095890410958,0.3946698307991028
0.6875,0.908675799086758,0.39391422271728516
0.69375,0.908675799086758,0.39358508586883545
0.70625,0.91324200913242,0.38654714822769165
0.71875,0.91324200913242,0.3865402638912201
0.725,0.91324200913242,0.3831852078437805
0.7375,0.91324200913242,0.37776821851730347
0.7375,0.9269406392694064,0.3498624563217163
0.75625,0.9269406392694064,0.34468206763267517
0.76875,0.9269406392694064,0.3376671373844147
0.76875,0.9315068493150684,0.33370277285575867
0.78125,0.9315068493150684,0.3268792927265167
0.78125,0.9360730593607306,0.3254821002483368
0.7875,0.9360730593607306,0.3236320912837982
0.79375,0.9452054794520548,0.3236037492752075
0.80625,0.9452054794520548,0.3134087324142456
0.80625,0.9497716894977168,0.3129401206970215
0.8125,0.9497716894977168,0.30869826674461365
0.83125,0.9497716894977168,0.3070046305656433
0.8375,0.9497716894977168,0.3011693060398102
0.8375,0.954337899543379,0.2991245687007904
0.84375,0.954337899543379,0.2965693771839142
0.84375,0.958904109589041,0.2965308427810669
0.85625,0.958904109589041,0.2946585714817047
0.8625,0.9634703196347032,0.2931872606277466
0.86875,0.9634703196347032,0.28786221146583557
0.86875,0.9680365296803652,0.27517569065093994
0.88125,0.9680365296803652,0.27076682448387146
0.9,0.9680365296803652,0.25443342328071594
0.925,0.9817351598173516,0.2479037642478943
0.9375,0.9817351598173516,0.24593618512153625
0.94375,0.9863013698630136,0.23499281704425812
0.95625,0.9863013698630136,0.21581511199474335
0.99375,0.9863013698630136,0.2016953080892563
0.99375,0.9908675799086758,0.19879448413848877
1.0,0.9908675799086758,0.1886426955461502
1.0,1.0,0.1674804985523224
